X,Y,Z
623.7962,103.8500,1003.2677
624.7771,103.8500,1003.2710
625.7580,103.8500,1003.2742
626.7389,103.8500,1003.2774
627.7197,103.8500,1003.2807
628.7006,103.8500,1003.2839
629.6815,103.8500,1003.2871
630.6624,103.8500,1003.2904
631.6433,103.8500,1003.2936
632.6242,103.8500,1003.2969
633.6051,103.8500,1003.3001
634.5860,103.8500,1003.3033
635.5669,103.8500,1003.3066
636.5478,103.8500,1003.3098
637.5287,103.8500,1003.3130
638.5096,103.8500,1003.3163
639.4904,103.8500,1003.3195
640.4713,103.8500,1003.3228
641.4522,103.8500,1003.3260
642.4331,103.8500,1003.3292
643.4140,103.8500,1003.3325
644.3949,103.8500,1003.3357
645.3758,103.8500,1003.3389
646.3567,103.8500,1003.3422
647.3376,103.8500,1003.3454
648.3185,103.8500,1003.3487
649.2994,103.8500,1003.3519
650.2803,103.8500,1003.3551
651.2611,103.8500,1003.3584
652.2420,103.8500,1003.3616
653.2229,103.8500,1003.3648
654.2038,103.8500,1003.3681
655.1847,103.8500,1003.3713
656.1656,103.8500,1003.3745
657.1465,103.8500,1003.3778
658.1274,103.8500,1003.3810
659.1083,103.8500,1003.3843
660.0892,103.8500,1003.3875
661.0701,103.8500,1003.3907
662.0510,103.8500,1003.3940
663.0318,103.8500,1003.3972
664.0127,103.8500,1003.4004
664.9936,103.8500,1003.4037
665.9745,103.8500,1003.4069
666.9554,103.8500,1003.4102
667.9363,103.8500,1003.4134
668.9172,103.8500,1003.4166
669.8981,103.8500,1003.4199
670.8790,103.8500,1003.4231
671.8599,103.8500,1003.4263
672.8408,103.8500,1003.4296
673.8217,103.8500,1003.4328
674.8025,103.8500,1003.4360
675.7834,103.8500,1003.4393
676.7643,103.8500,1003.4425
677.7452,103.8500,1003.4458
678.7261,103.8500,1003.4490
679.7070,103.8500,1003.4522
680.6879,103.8500,1003.4555
681.6688,103.8500,1003.4587
682.6497,103.8500,1003.4619
683.6306,103.8500,1003.4652
684.6115,103.8500,1003.4684
685.5924,103.8500,1003.4717
686.5732,103.8500,1003.4749
687.5541,103.8500,1003.4781
688.5350,103.8500,1003.4814
689.5159,103.8500,1003.4846
690.4968,103.8500,1003.4878
691.4777,103.8500,1003.4911
692.4586,103.8500,1003.4943
693.4395,103.8500,1003.4976
694.4204,103.8500,1003.5008
695.4013,103.8500,1003.5040
696.3822,103.8500,1003.5073
697.3631,103.8500,1003.5105
698.3439,103.8500,1003.5137
699.3248,103.8500,1003.5170
700.3057,103.8500,1003.5202
701.2866,103.8500,1003.5234
702.2675,103.8500,1003.5267
703.2484,103.8500,1003.5299
704.2293,103.8500,1003.5332
705.2102,103.8500,1003.5364
706.1911,103.8500,1003.5396
707.1720,103.8500,1003.5429
708.1529,103.8500,1003.5461
709.1338,103.8500,1003.5493
710.1146,103.8500,1003.5526
711.0955,103.8500,1003.5558
712.0764,103.8500,1003.5591
713.0573,103.8500,1003.5623
714.0382,103.8500,1003.5655
715.0191,103.8500,1003.5688
716.0000,103.8500,1003.5720
716.9809,103.8500,1003.5752
717.9618,103.8500,1003.5785
718.9427,103.8500,1003.5817
719.9236,103.8500,1003.5849
720.9045,103.8500,1003.5882
721.8854,103.8500,1003.5914
722.8662,103.8500,1003.5947
723.8471,103.8500,1003.5979
724.8280,103.8500,1003.6011
725.8089,103.8500,1003.6044
726.7898,103.8500,1003.6076
727.7707,103.8500,1003.6108
728.7516,103.8500,1003.6141
729.7325,103.8500,1003.6173
730.7134,103.8500,1003.6206
731.6943,103.8500,1003.6238
732.6752,103.8500,1003.6270
733.6561,103.8500,1003.6303
734.6369,103.8500,1003.6335
735.6178,103.8500,1003.6367
736.5987,103.8500,1003.6400
737.5796,103.8500,1003.6432
738.5605,103.8500,1003.6465
739.5414,103.8500,1003.6497
740.5223,103.8500,1003.6529
741.5032,103.8500,1003.6562
742.4841,103.8500,1003.6594
743.4650,103.8500,1003.6626
744.4459,103.8500,1003.6659
745.4268,103.8500,1003.6691
746.4076,103.8500,1003.6723
747.3885,103.8500,1003.6756
748.3694,103.8500,1003.6788
749.3503,103.8500,1003.6821
750.3312,103.8500,1003.6853
751.3121,103.8500,1003.6885
752.2930,103.8500,1003.6918
753.2739,103.8500,1003.6950
754.2548,103.8500,1003.6982
755.2357,103.8500,1003.7015
756.2166,103.8500,1003.7047
757.1975,103.8500,1003.7080
758.1783,103.8500,1003.7112
759.1592,103.8500,1003.7144
760.1401,103.8500,1003.7177
761.1210,103.8500,1003.7209
762.1019,103.8500,1003.7241
763.0828,103.8500,1003.7274
764.0637,103.8500,1003.7306
765.0446,103.8500,1003.7338
766.0255,103.8500,1003.7371
767.0064,103.8500,1003.7403
767.9873,103.8500,1003.7436
768.9682,103.8500,1003.7468
769.9490,103.8500,1003.7500
770.9299,103.8500,1003.7533
771.9108,103.8500,1003.7565
772.8917,103.8500,1003.7597
773.8726,103.8500,1003.7630
774.8535,103.8500,1003.7662
775.8344,103.8500,1003.7695
776.8153,103.8500,1003.7727
777.7962,103.8500,1003.7759
778.7771,103.8500,1003.7792
779.7580,103.8500,1003.7824
780.7389,103.8500,1003.7856
781.7197,103.8500,1003.7889
782.7006,103.8500,1003.7921
783.6815,103.8500,1003.7953
784.6624,103.8500,1003.7986
785.6433,103.8500,1003.8018
786.6242,103.8500,1003.8051
787.6051,103.8500,1003.8083
788.5860,103.8500,1003.8115
789.5669,103.8500,1003.8148
790.5478,103.8500,1003.8180
791.5287,103.8500,1003.8212
792.5096,103.8500,1003.8245
793.4904,103.8500,1003.8277
794.4713,103.8500,1003.8310
795.4522,103.8500,1003.8342
796.4331,103.8500,1003.8374
797.4140,103.8500,1003.8407
798.3949,103.8500,1003.8439
799.3758,103.8500,1003.8471
800.3567,103.8500,1003.8504
801.3376,103.8500,1003.8536
802.3185,103.8500,1003.8569
803.2994,103.8500,1003.8601
804.2803,103.8500,1003.8633
805.2611,103.8500,1003.8666
806.2420,103.8500,1003.8698
807.2229,103.8500,1003.8730
808.2038,103.8500,1003.8763
809.1847,103.8500,1003.8795
810.1656,103.8500,1003.8827
811.1465,103.8500,1003.8860
812.1274,103.8500,1003.8892
813.1083,103.8500,1003.8925
814.0892,103.8500,1003.8957
815.0701,103.8500,1003.8989
816.0510,103.8500,1003.9022
817.0318,103.8500,1003.9054
818.0127,103.8500,1003.9086
818.9936,103.8500,1003.9119
819.9745,103.8500,1003.9151
820.9554,103.8500,1003.9184
821.9363,103.8500,1003.9216
822.9172,103.8500,1003.9248
823.8981,103.8500,1003.9281
824.8790,103.8500,1003.9313
825.8599,103.8500,1003.9345
826.8408,103.8500,1003.9378
827.8217,103.8500,1003.9410
828.8025,103.8500,1003.9442
829.7834,103.8500,1003.9475
830.7643,103.8500,1003.9507
831.7452,103.8500,1003.9540
832.7261,103.8500,1003.9572
833.7070,103.8500,1003.9604
834.6879,103.8500,1003.9637
835.6688,103.8500,1003.9669
836.6497,103.8500,1003.9701
837.6306,103.8500,1003.9734
838.6115,103.8500,1003.9766
839.5924,103.8500,1003.9799
840.5732,103.8500,1003.9831
841.5541,103.8500,1003.9863
842.5350,103.8500,1003.9896
843.5159,103.8500,1003.9928
844.4968,103.8500,1003.9960
845.4777,103.8500,1003.9993
846.4586,103.8500,1004.0025
847.4395,103.8500,1004.0058
848.4204,103.8500,1004.0090
849.4013,103.8500,1004.0122
850.3822,103.8500,1004.0155
851.3631,103.8500,1004.0187
852.3439,103.8500,1004.0219
853.3248,103.8500,1004.0252
854.3057,103.8500,1004.0284
855.2866,103.8500,1004.0316
856.2675,103.8500,1004.0349
857.2484,103.8500,1004.0381
858.2293,103.8500,1004.0414
859.2102,103.8500,1004.0446
860.1911,103.8500,1004.0478
861.1720,103.8500,1004.0511
862.1529,103.8500,1004.0543
863.1338,103.8500,1004.0575
864.1146,103.8500,1004.0608
865.0955,103.8500,1004.0640
866.0764,103.8500,1004.0673
867.0573,103.8500,1004.0705
868.0382,103.8500,1004.0737
869.0191,103.8500,1004.0770
100.0000,105.7750,1001.6132
100.9809,105.7750,1001.6164
101.9618,105.7750,1001.6197
102.9427,105.7750,1001.6229
103.9236,105.7750,1001.6261
104.9045,105.7750,1001.6294
105.8854,105.7750,1001.6326
106.8662,105.7750,1001.6359
107.8471,105.7750,1001.6391
108.8280,105.7750,1001.6423
109.8089,105.7750,1001.6456
110.7898,105.7750,1001.6488
111.7707,105.7750,1001.6520
112.7516,105.7750,1001.6553
113.7325,105.7750,1001.6585
114.7134,105.7750,1001.6618
115.6943,105.7750,1001.6650
116.6752,105.7750,1001.6682
117.6561,105.7750,1001.6715
118.6369,105.7750,1001.6747
119.6178,105.7750,1001.6779
120.5987,105.7750,1001.6812
121.5796,105.7750,1001.6844
122.5605,105.7750,1001.6877
123.5414,105.7750,1001.6909
124.5223,105.7750,1001.6941
125.5032,105.7750,1001.6974
126.4841,105.7750,1001.7006
127.4650,105.7750,1001.7038
128.4459,105.7750,1001.7071
129.4268,105.7750,1001.7103
130.4076,105.7750,1001.7135
131.3885,105.7750,1001.7168
132.3694,105.7750,1001.7200
133.3503,105.7750,1001.7233
134.3312,105.7750,1001.7265
135.3121,105.7750,1001.7297
136.2930,105.7750,1001.7330
137.2739,105.7750,1001.7362
138.2548,105.7750,1001.7394
139.2357,105.7750,1001.7427
140.2166,105.7750,1001.7459
141.1975,105.7750,1001.7492
142.1783,105.7750,1001.7524
143.1592,105.7750,1001.7556
144.1401,105.7750,1001.7589
145.1210,105.7750,1001.7621
146.1019,105.7750,1001.7653
147.0828,105.7750,1001.7686
148.0637,105.7750,1001.7718
149.0446,105.7750,1001.7750
150.0255,105.7750,1001.7783
151.0064,105.7750,1001.7815
151.9873,105.7750,1001.7848
152.9682,105.7750,1001.7880
153.9490,105.7750,1001.7912
154.9299,105.7750,1001.7945
155.9108,105.7750,1001.7977
156.8917,105.7750,1001.8009
157.8726,105.7750,1001.8042
158.8535,105.7750,1001.8074
159.8344,105.7750,1001.8107
160.8153,105.7750,1001.8139
161.7962,105.7750,1001.8171
162.7771,105.7750,1001.8204
163.7580,105.7750,1001.8236
164.7389,105.7750,1001.8268
165.7197,105.7750,1001.8301
166.7006,105.7750,1001.8333
167.6815,105.7750,1001.8365
168.6624,105.7750,1001.8398
169.6433,105.7750,1001.8430
170.6242,105.7750,1001.8463
171.6051,105.7750,1001.8495
172.5860,105.7750,1001.8527
173.5669,105.7750,1001.8560
174.5478,105.7750,1001.8592
175.5287,105.7750,1001.8624
176.5096,105.7750,1001.8657
177.4904,105.7750,1001.8689
178.4713,105.7750,1001.8722
179.4522,105.7750,1001.8754
180.4331,105.7750,1001.8786
181.4140,105.7750,1001.8819
182.3949,105.7750,1001.8851
183.3758,105.7750,1001.8883
184.3567,105.7750,1001.8916
185.3376,105.7750,1001.8948
186.3185,105.7750,1001.8981
187.2994,105.7750,1001.9013
188.2803,105.7750,1001.9045
189.2611,105.7750,1001.9078
190.2420,105.7750,1001.9110
191.2229,105.7750,1001.9142
192.2038,105.7750,1001.9175
193.1847,105.7750,1001.9207
194.1656,105.7750,1001.9239
195.1465,105.7750,1001.9272
196.1274,105.7750,1001.9304
197.1083,105.7750,1001.9337
198.0892,105.7750,1001.9369
199.0701,105.7750,1001.9401
200.0510,105.7750,1001.9434
201.0318,105.7750,1001.9466
202.0127,105.7750,1001.9498
202.9936,105.7750,1001.9531
203.9745,105.7750,1001.9563
204.9554,105.7750,1001.9596
205.9363,105.7750,1001.9628
206.9172,105.7750,1001.9660
207.8981,105.7750,1001.9693
208.8790,105.7750,1001.9725
209.8599,105.7750,1001.9757
210.8408,105.7750,1001.9790
211.8217,105.7750,1001.9822
212.8025,105.7750,1001.9854
213.7834,105.7750,1001.9887
214.7643,105.7750,1001.9919
215.7452,105.7750,1001.9952
216.7261,105.7750,1001.9984
217.7070,105.7750,1002.0016
218.6879,105.7750,1002.0049
219.6688,105.7750,1002.0081
220.6497,105.7750,1002.0113
221.6306,105.7750,1002.0146
222.6115,105.7750,1002.0178
223.5924,105.7750,1002.0211
224.5732,105.7750,1002.0243
225.5541,105.7750,1002.0275
226.5350,105.7750,1002.0308
227.5159,105.7750,1002.0340
228.4968,105.7750,1002.0372
229.4777,105.7750,1002.0405
230.4586,105.7750,1002.0437
231.4395,105.7750,1002.0470
232.4204,105.7750,1002.0502
233.4013,105.7750,1002.0534
234.3822,105.7750,1002.0567
235.3631,105.7750,1002.0599
236.3439,105.7750,1002.0631
237.3248,105.7750,1002.0664
238.3057,105.7750,1002.0696
239.2866,105.7750,1002.0728
240.2675,105.7750,1002.0761
241.2484,105.7750,1002.0793
242.2293,105.7750,1002.0826
243.2102,105.7750,1002.0858
244.1911,105.7750,1002.0890
245.1720,105.7750,1002.0923
246.1529,105.7750,1002.0955
247.1338,105.7750,1002.0987
248.1146,105.7750,1002.1020
249.0955,105.7750,1002.1052
250.0764,105.7750,1002.1085
251.0573,105.7750,1002.1117
252.0382,105.7750,1002.1149
253.0191,105.7750,1002.1182
254.0000,105.7750,1002.1214
254.9809,105.7750,1002.1246
255.9618,105.7750,1002.1279
256.9427,105.7750,1002.1311
257.9236,105.7750,1002.1343
258.9045,105.7750,1002.1376
259.8854,105.7750,1002.1408
260.8662,105.7750,1002.1441
261.8471,105.7750,1002.1473
262.8280,105.7750,1002.1505
263.8089,105.7750,1002.1538
264.7898,105.7750,1002.1570
265.7707,105.7750,1002.1602
266.7516,105.7750,1002.1635
267.7325,105.7750,1002.1667
268.7134,105.7750,1002.1700
269.6943,105.7750,1002.1732
270.6752,105.7750,1002.1764
271.6561,105.7750,1002.1797
272.6369,105.7750,1002.1829
273.6178,105.7750,1002.1861
274.5987,105.7750,1002.1894
275.5796,105.7750,1002.1926
276.5605,105.7750,1002.1959
277.5414,105.7750,1002.1991
278.5223,105.7750,1002.2023
279.5032,105.7750,1002.2056
280.4841,105.7750,1002.2088
281.4650,105.7750,1002.2120
282.4459,105.7750,1002.2153
283.4268,105.7750,1002.2185
284.4076,105.7750,1002.2217
285.3885,105.7750,1002.2250
286.3694,105.7750,1002.2282
287.3503,105.7750,1002.2315
288.3312,105.7750,1002.2347
289.3121,105.7750,1002.2379
290.2930,105.7750,1002.2412
291.2739,105.7750,1002.2444
292.2548,105.7750,1002.2476
293.2357,105.7750,1002.2509
294.2166,105.7750,1002.2541
295.1975,105.7750,1002.2574
296.1783,105.7750,1002.2606
297.1592,105.7750,1002.2638
298.1401,105.7750,1002.2671
299.1210,105.7750,1002.2703
300.1019,105.7750,1002.2735
301.0828,105.7750,1002.2768
302.0637,105.7750,1002.2800
303.0446,105.7750,1002.2832
304.0255,105.7750,1002.2865
305.0064,105.7750,1002.2897
305.9873,105.7750,1002.2930
306.9682,105.7750,1002.2962
307.9490,105.7750,1002.2994
308.9299,105.7750,1002.3027
309.9108,105.7750,1002.3059
310.8917,105.7750,1002.3091
311.8726,105.7750,1002.3124
312.8535,105.7750,1002.3156
313.8344,105.7750,1002.3189
314.8153,105.7750,1002.3221
315.7962,105.7750,1002.3253
316.7771,105.7750,1002.3286
317.7580,105.7750,1002.3318
318.7389,105.7750,1002.3350
319.7197,105.7750,1002.3383
320.7006,105.7750,1002.3415
321.6815,105.7750,1002.3447
322.6624,105.7750,1002.3480
323.6433,105.7750,1002.3512
324.6242,105.7750,1002.3545
325.6051,105.7750,1002.3577
326.5860,105.7750,1002.3609
327.5669,105.7750,1002.3642
328.5478,105.7750,1002.3674
329.5287,105.7750,1002.3706
330.5096,105.7750,1002.3739
331.4904,105.7750,1002.3771
332.4713,105.7750,1002.3804
333.4522,105.7750,1002.3836
334.4331,105.7750,1002.3868
335.4140,105.7750,1002.3901
336.3949,105.7750,1002.3933
337.3758,105.7750,1002.3965
338.3567,105.7750,1002.3998
339.3376,105.7750,1002.4030
340.3185,105.7750,1002.4063
341.2994,105.7750,1002.4095
342.2803,105.7750,1002.4127
343.2611,105.7750,1002.4160
344.2420,105.7750,1002.4192
345.2229,105.7750,1002.4224
346.2038,105.7750,1002.4257
347.1847,105.7750,1002.4289
348.1656,105.7750,1002.4321
349.1465,105.7750,1002.4354
350.1274,105.7750,1002.4386
351.1083,105.7750,1002.4419
352.0892,105.7750,1002.4451
353.0701,105.7750,1002.4483
354.0510,105.7750,1002.4516
355.0318,105.7750,1002.4548
356.0127,105.7750,1002.4580
356.9936,105.7750,1002.4613
357.9745,105.7750,1002.4645
358.9554,105.7750,1002.4678
359.9363,105.7750,1002.4710
360.9172,105.7750,1002.4742
361.8981,105.7750,1002.4775
362.8790,105.7750,1002.4807
363.8599,105.7750,1002.4839
364.8408,105.7750,1002.4872
365.8217,105.7750,1002.4904
366.8025,105.7750,1002.4936
367.7834,105.7750,1002.4969
368.7643,105.7750,1002.5001
369.7452,105.7750,1002.5034
370.7261,105.7750,1002.5066
371.7070,105.7750,1002.5098
372.6879,105.7750,1002.5131
373.6688,105.7750,1002.5163
374.6497,105.7750,1002.5195
375.6306,105.7750,1002.5228
376.6115,105.7750,1002.5260
377.5924,105.7750,1002.5293
378.5732,105.7750,1002.5325
379.5541,105.7750,1002.5357
380.5350,105.7750,1002.5390
381.5159,105.7750,1002.5422
382.4968,105.7750,1002.5454
383.4777,105.7750,1002.5487
384.4586,105.7750,1002.5519
385.4395,105.7750,1002.5552
386.4204,105.7750,1002.5584
387.4013,105.7750,1002.5616
388.3822,105.7750,1002.5649
389.3631,105.7750,1002.5681
390.3439,105.7750,1002.5713
391.3248,105.7750,1002.5746
392.3057,105.7750,1002.5778
393.2866,105.7750,1002.5810
394.2675,105.7750,1002.5843
395.2484,105.7750,1002.5875
396.2293,105.7750,1002.5908
397.2102,105.7750,1002.5940
398.1911,105.7750,1002.5972
399.1720,105.7750,1002.6005
400.1529,105.7750,1002.6037
401.1338,105.7750,1002.6069
402.1146,105.7750,1002.6102
403.0955,105.7750,1002.6134
404.0764,105.7750,1002.6167
405.0573,105.7750,1002.6199
406.0382,105.7750,1002.6231
407.0191,105.7750,1002.6264
408.0000,105.7750,1002.6296
408.9809,105.7750,1002.6328
409.9618,105.7750,1002.6361
410.9427,105.7750,1002.6393
411.9236,105.7750,1002.6425
412.9045,105.7750,1002.6458
413.8854,105.7750,1002.6490
414.8662,105.7750,1002.6523
415.8471,105.7750,1002.6555
416.8280,105.7750,1002.6587
417.8089,105.7750,1002.6620
418.7898,105.7750,1002.6652
419.7707,105.7750,1002.6684
420.7516,105.7750,1002.6717
421.7325,105.7750,1002.6749
422.7134,105.7750,1002.6782
423.6943,105.7750,1002.6814
424.6752,105.7750,1002.6846
425.6561,105.7750,1002.6879
426.6369,105.7750,1002.6911
427.6178,105.7750,1002.6943
428.5987,105.7750,1002.6976
429.5796,105.7750,1002.7008
430.5605,105.7750,1002.7041
431.5414,105.7750,1002.7073
432.5223,105.7750,1002.7105
433.5032,105.7750,1002.7138
434.4841,105.7750,1002.7170
435.4650,105.7750,1002.7202
436.4459,105.7750,1002.7235
437.4268,105.7750,1002.7267
438.4076,105.7750,1002.7299
439.3885,105.7750,1002.7332
440.3694,105.7750,1002.7364
441.3503,105.7750,1002.7397
442.3312,105.7750,1002.7429
443.3121,105.7750,1002.7461
444.2930,105.7750,1002.7494
445.2739,105.7750,1002.7526
446.2548,105.7750,1002.7558
447.2357,105.7750,1002.7591
448.2166,105.7750,1002.7623
449.1975,105.7750,1002.7656
450.1783,105.7750,1002.7688
451.1592,105.7750,1002.7720
452.1401,105.7750,1002.7753
453.1210,105.7750,1002.7785
454.1019,105.7750,1002.7817
455.0828,105.7750,1002.7850
456.0637,105.7750,1002.7882
457.0446,105.7750,1002.7914
458.0255,105.7750,1002.7947
459.0064,105.7750,1002.7979
459.9873,105.7750,1002.8012
460.9682,105.7750,1002.8044
461.9490,105.7750,1002.8076
462.9299,105.7750,1002.8109
463.9108,105.7750,1002.8141
464.8917,105.7750,1002.8173
465.8726,105.7750,1002.8206
466.8535,105.7750,1002.8238
467.8344,105.7750,1002.8271
468.8153,105.7750,1002.8303
469.7962,105.7750,1002.8335
470.7771,105.7750,1002.8368
471.7580,105.7750,1002.8400
472.7389,105.7750,1002.8432
473.7197,105.7750,1002.8465
474.7006,105.7750,1002.8497
475.6815,105.7750,1002.8529
476.6624,105.7750,1002.8562
477.6433,105.7750,1002.8594
478.6242,105.7750,1002.8627
479.6051,105.7750,1002.8659
480.5860,105.7750,1002.8691
481.5669,105.7750,1002.8724
482.5478,105.7750,1002.8756
483.5287,105.7750,1002.8788
484.5096,105.7750,1002.8821
485.4904,105.7750,1002.8853
486.4713,105.7750,1002.8886
487.4522,105.7750,1002.8918
488.4331,105.7750,1002.8950
489.4140,105.7750,1002.8983
490.3949,105.7750,1002.9015
491.3758,105.7750,1002.9047
492.3567,105.7750,1002.9080
493.3376,105.7750,1002.9112
494.3185,105.7750,1002.9145
495.2994,105.7750,1002.9177
496.2803,105.7750,1002.9209
497.2611,105.7750,1002.9242
498.2420,105.7750,1002.9274
499.2229,105.7750,1002.9306
500.2038,105.7750,1002.9339
501.1847,105.7750,1002.9371
502.1656,105.7750,1002.9403
503.1465,105.7750,1002.9436
504.1274,105.7750,1002.9468
505.1083,105.7750,1002.9501
506.0892,105.7750,1002.9533
507.0701,105.7750,1002.9565
508.0510,105.7750,1002.9598
509.0318,105.7750,1002.9630
510.0127,105.7750,1002.9662
510.9936,105.7750,1002.9695
511.9745,105.7750,1002.9727
512.9554,105.7750,1002.9760
513.9363,105.7750,1002.9792
514.9172,105.7750,1002.9824
515.8981,105.7750,1002.9857
516.8790,105.7750,1002.9889
517.8599,105.7750,1002.9921
518.8408,105.7750,1002.9954
519.8217,105.7750,1002.9986
520.8025,105.7750,1003.0018
521.7834,105.7750,1003.0051
522.7643,105.7750,1003.0083
523.7452,105.7750,1003.0116
524.7261,105.7750,1003.0148
525.7070,105.7750,1003.0180
526.6879,105.7750,1003.0213
527.6688,105.7750,1003.0245
528.6497,105.7750,1003.0277
529.6306,105.7750,1003.0310
530.6115,105.7750,1003.0342
531.5924,105.7750,1003.0375
532.5732,105.7750,1003.0407
533.5541,105.7750,1003.0439
534.5350,105.7750,1003.0472
535.5159,105.7750,1003.0504
536.4968,105.7750,1003.0536
537.4777,105.7750,1003.0569
538.4586,105.7750,1003.0601
539.4395,105.7750,1003.0634
540.4204,105.7750,1003.0666
541.4013,105.7750,1003.0698
542.3822,105.7750,1003.0731
543.3631,105.7750,1003.0763
544.3439,105.7750,1003.0795
545.3248,105.7750,1003.0828
546.3057,105.7750,1003.0860
547.2866,105.7750,1003.0892
548.2675,105.7750,1003.0925
549.2484,105.7750,1003.0957
550.2293,105.7750,1003.0990
551.2102,105.7750,1003.1022
552.1911,105.7750,1003.1054
553.1720,105.7750,1003.1087
554.1529,105.7750,1003.1119
555.1338,105.7750,1003.1151
556.1146,105.7750,1003.1184
557.0955,105.7750,1003.1216
558.0764,105.7750,1003.1249
559.0573,105.7750,1003.1281
560.0382,105.7750,1003.1313
561.0191,105.7750,1003.1346
562.0000,105.7750,1003.1378
562.9809,105.7750,1003.1410
563.9618,105.7750,1003.1443
564.9427,105.7750,1003.1475
565.9236,105.7750,1003.1507
566.9045,105.7750,1003.1540
567.8854,105.7750,1003.1572
568.8662,105.7750,1003.1605
569.8471,105.7750,1003.1637
570.8280,105.7750,1003.1669
571.8089,105.7750,1003.1702
572.7898,105.7750,1003.1734
573.7707,105.7750,1003.1766
574.7516,105.7750,1003.1799
575.7325,105.7750,1003.1831
576.7134,105.7750,1003.1864
577.6943,105.7750,1003.1896
578.6752,105.7750,1003.1928
579.6561,105.7750,1003.1961
580.6369,105.7750,1003.1993
581.6178,105.7750,1003.2025
582.5987,105.7750,1003.2058
583.5796,105.7750,1003.2090
584.5605,105.7750,1003.2123
585.5414,105.7750,1003.2155
586.5223,105.7750,1003.2187
587.5032,105.7750,1003.2220
588.4841,105.7750,1003.2252
589.4650,105.7750,1003.2284
590.4459,105.7750,1003.2317
591.4268,105.7750,1003.2349
592.4076,105.7750,1003.2381
593.3885,105.7750,1003.2414
594.3694,105.7750,1003.2446
595.3503,105.7750,1003.2479
596.3312,105.7750,1003.2511
597.3121,105.7750,1003.2543
598.2930,105.7750,1003.2576
599.2739,105.7750,1003.2608
600.2548,105.7750,1003.2640
601.2357,105.7750,1003.2673
602.2166,105.7750,1003.2705
603.1975,105.7750,1003.2738
604.1783,105.7750,1003.2770
605.1592,105.7750,1003.2802
606.1401,105.7750,1003.2835
607.1210,105.7750,1003.2867
608.1019,105.7750,1003.2899
609.0828,105.7750,1003.2932
610.0637,105.7750,1003.2964
611.0446,105.7750,1003.2996
612.0255,105.7750,1003.3029
613.0064,105.7750,1003.3061
613.9873,105.7750,1003.3094
614.9682,105.7750,1003.3126
615.9490,105.7750,1003.3158
616.9299,105.7750,1003.3191
617.9108,105.7750,1003.3223
618.8917,105.7750,1003.3255
619.8726,105.7750,1003.3288
620.8535,105.7750,1003.3320
621.8344,105.7750,1003.3353
622.8153,105.7750,1003.3385
623.7962,105.7750,1003.3417
624.7771,105.7750,1003.3450
625.7580,105.7750,1003.3482
626.7389,105.7750,1003.3514
627.7197,105.7750,1003.3547
628.7006,105.7750,1003.3579
629.6815,105.7750,1003.3611
630.6624,105.7750,1003.3644
631.6433,105.7750,1003.3676
632.6242,105.7750,1003.3709
633.6051,105.7750,1003.3741
634.5860,105.7750,1003.3773
635.5669,105.7750,1003.3806
636.5478,105.7750,1003.3838
637.5287,105.7750,1003.3870
638.5096,105.7750,1003.3903
639.4904,105.7750,1003.3935
640.4713,105.7750,1003.3968
641.4522,105.7750,1003.4000
642.4331,105.7750,1003.4032
643.4140,105.7750,1003.4065
644.3949,105.7750,1003.4097
645.3758,105.7750,1003.4129
646.3567,105.7750,1003.4162
647.3376,105.7750,1003.4194
648.3185,105.7750,1003.4227
649.2994,105.7750,1003.4259
650.2803,105.7750,1003.4291
651.2611,105.7750,1003.4324
652.2420,105.7750,1003.4356
653.2229,105.7750,1003.4388
654.2038,105.7750,1003.4421
655.1847,105.7750,1003.4453
656.1656,105.7750,1003.4485
657.1465,105.7750,1003.4518
658.1274,105.7750,1003.4550
659.1083,105.7750,1003.4583
660.0892,105.7750,1003.4615
661.0701,105.7750,1003.4647
662.0510,105.7750,1003.4680
663.0318,105.7750,1003.4712
664.0127,105.7750,1003.4744
664.9936,105.7750,1003.4777
665.9745,105.7750,1003.4809
666.9554,105.7750,1003.4842
667.9363,105.7750,1003.4874
668.9172,105.7750,1003.4906
669.8981,105.7750,1003.4939
670.8790,105.7750,1003.4971
671.8599,105.7750,1003.5003
672.8408,105.7750,1003.5036
673.8217,105.7750,1003.5068
674.8025,105.7750,1003.5100
675.7834,105.7750,1003.5133
676.7643,105.7750,1003.5165
677.7452,105.7750,1003.5198
678.7261,105.7750,1003.5230
679.7070,105.7750,1003.5262
680.6879,105.7750,1003.5295
681.6688,105.7750,1003.5327
682.6497,105.7750,1003.5359
683.6306,105.7750,1003.5392
684.6115,105.7750,1003.5424
685.5924,105.7750,1003.5457
686.5732,105.7750,1003.5489
687.5541,105.7750,1003.5521
688.5350,105.7750,1003.5554
689.5159,105.7750,1003.5586
690.4968,105.7750,1003.5618
691.4777,105.7750,1003.5651
692.4586,105.7750,1003.5683
693.4395,105.7750,1003.5716
694.4204,105.7750,1003.5748
695.4013,105.7750,1003.5780
696.3822,105.7750,1003.5813
697.3631,105.7750,1003.5845
698.3439,105.7750,1003.5877
699.3248,105.7750,1003.5910
700.3057,105.7750,1003.5942
701.2866,105.7750,1003.5974
702.2675,105.7750,1003.6007
703.2484,105.7750,1003.6039
704.2293,105.7750,1003.6072
705.2102,105.7750,1003.6104
706.1911,105.7750,1003.6136
707.1720,105.7750,1003.6169
708.1529,105.7750,1003.6201
709.1338,105.7750,1003.6233
710.1146,105.7750,1003.6266
